0,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
13443,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5797765
13444,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5844846
13445,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5887936
13446,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5927006
13447,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5962136
13448,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,5994077
13449,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6023797
13450,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6052123
13451,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6079399
13452,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6105810
13453,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6131764
13454,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6157686
13455,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6183875
13456,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6210568
13457,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6237923
13458,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6266070
13459,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6295128
13460,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6325124
13461,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6356143
13462,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6388122
13463,9979,2012RCV1El Salvador,El Salvador,2012,RCV1,LACR,93,110000,118000,6420744
13464,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5746284
13465,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5797765
13466,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5844846
13467,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5887936
13468,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5927006
13469,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5962136
13470,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,5994077
13471,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6023797
13472,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6052123
13473,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6079399
13474,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6105810
13475,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6131764
13476,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6157686
13477,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6183875
13478,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6210568
13479,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6237923
13480,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6266070
13481,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6295128
13482,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6325124
13483,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6356143
13484,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6388122
13485,9990,2011RCV1El Salvador,El Salvador,2011,RCV1,LACR,89,105000,118000,6420744
13486,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5746284
13487,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5797765
13488,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5844846
13489,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5887936
13490,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5927006
13491,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5962136
13492,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,5994077
13493,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6023797
13494,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6052123
13495,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6079399
13496,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6105810
13497,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6131764
13498,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6157686
13499,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6183875
13500,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6210568
13501,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6237923
13502,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6266070
13503,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6295128
13504,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6325124
13505,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6356143
13506,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6388122
13507,10001,2010RCV1El Salvador,El Salvador,2010,RCV1,LACR,92,110000,119000,6420744
13508,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5746284
13509,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5797765
13510,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5844846
13511,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5887936
13512,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5927006
13513,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5962136
13514,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,5994077
13515,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6023797
13516,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6052123
13517,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6079399
13518,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6105810
13519,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6131764
13520,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6157686
13521,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6183875
13522,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6210568
13523,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6237923
13524,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6266070
13525,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6295128
13526,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6325124
13527,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6356143
13528,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6388122
13529,10011,2009RCV1El Salvador,El Salvador,2009,RCV1,LACR,91,109000,120000,6420744
13530,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5746284
13531,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5797765
13532,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5844846
13533,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5887936
13534,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5927006
13535,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5962136
13536,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,5994077
13537,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6023797
13538,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6052123
13539,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6079399
13540,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6105810
13541,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6131764
13542,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6157686
13543,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6183875
13544,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6210568
13545,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6237923
13546,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6266070
13547,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6295128
13548,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6325124
13549,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6356143
13550,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6388122
13551,10021,2008RCV1El Salvador,El Salvador,2008,RCV1,LACR,95,115000,121000,6420744
13552,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5746284
13553,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5797765
13554,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5844846
13555,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5887936
13556,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5927006
13557,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5962136
13558,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,5994077
13559,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6023797
13560,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6052123
13561,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6079399
13562,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6105810
13563,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6131764
13564,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6157686
13565,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6183875
13566,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6210568
13567,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6237923
13568,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6266070
13569,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6295128
13570,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6325124
13571,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6356143
13572,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6388122
13573,10031,2007RCV1El Salvador,El Salvador,2007,RCV1,LACR,99,121000,123000,6420744
13574,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5746284
13575,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5797765
13576,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5844846
13577,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5887936
13578,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5927006
13579,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5962136
13580,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,5994077
13581,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6023797
13582,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6052123
13583,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6079399
13584,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6105810
13585,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6131764
13586,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6157686
13587,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6183875
13588,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6210568
13589,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6237923
13590,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6266070
13591,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6295128
13592,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6325124
13593,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6356143
13594,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6388122
13595,10041,2006RCV1El Salvador,El Salvador,2006,RCV1,LACR,98,122000,124000,6420744
13596,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5746284
13597,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5797765
13598,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5844846
13599,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5887936
13600,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5927006
13601,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5962136
13602,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,5994077
13603,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6023797
13604,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6052123
13605,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6079399
13606,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6105810
13607,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6131764
13608,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6157686
13609,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6183875
13610,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6210568
13611,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6237923
13612,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6266070
13613,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6295128
13614,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6325124
13615,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6356143
13616,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6388122
13617,10051,2005RCV1El Salvador,El Salvador,2005,RCV1,LACR,99,125000,126000,6420744
13618,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5746284
13619,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5797765
13620,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5844846
13621,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5887936
13622,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5927006
13623,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5962136
13624,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,5994077
13625,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6023797
13626,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6052123
13627,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6079399
13628,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6105810
13629,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6131764
13630,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6157686
13631,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6183875
13632,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6210568
13633,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6237923
13634,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6266070
13635,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6295128
13636,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6325124
13637,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6356143
13638,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6388122
13639,10060,2004RCV1El Salvador,El Salvador,2004,RCV1,LACR,93,120000,129000,6420744
13640,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5746284
13641,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5797765
13642,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5844846
13643,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5887936
13644,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5927006
13645,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5962136
13646,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,5994077
13647,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6023797
13648,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6052123
13649,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6079399
13650,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6105810
13651,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6131764
13652,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6157686
13653,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6183875
13654,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6210568
13655,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6237923
13656,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6266070
13657,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6295128
13658,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6325124
13659,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6356143
13660,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6388122
13661,10069,2003RCV1El Salvador,El Salvador,2003,RCV1,LACR,90,118000,131000,6420744
13662,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5746284
13663,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5797765
13664,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5844846
13665,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5887936
13666,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5927006
13667,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5962136
13668,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,5994077
13669,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6023797
13670,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6052123
13671,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6079399
13672,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6105810
13673,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6131764
13674,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6157686
13675,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6183875
13676,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6210568
13677,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6237923
13678,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6266070
13679,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6295128
13680,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6325124
13681,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6356143
13682,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6388122
13683,10077,2002RCV1El Salvador,El Salvador,2002,RCV1,LACR,93,125000,135000,6420744
13684,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5746284
13685,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5797765
13686,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5844846
13687,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5887936
13688,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5927006
13689,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5962136
13690,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,5994077
13691,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6023797
13692,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6052123
13693,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6079399
13694,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6105810
13695,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6131764
13696,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6157686
13697,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6183875
13698,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6210568
13699,10084,2001RCV1El Salvador,El Salvador,2001,RCV1,LACR,95,132000,139000,6237923
