,0,0.1,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
27041,13999,13999,12263,2014MCV2Ghana,Ghana,2014,MCV2,WCAR,67,520000,776000,21272323
27042,14153,14153,12447,2014MCV2Greece,Greece,2014,MCV2,Industrialized,83,90000,109000,10955141
27036,12283,12283,10625,2014MCV2Eswatini,Eswatini,2014,MCV2,ESAR,89,26000,29000,1026286
30647,26634,26634,23846,2015MCV2Panama,Panama,2015,MCV2,LACR,92,71000,77000,3706483
30642,25248,25248,22157,2015MCV2New Zealand,New Zealand,2015,MCV2,Industrialized,87,56000,64000,4384000
30641,24874,24874,21987,2015MCV2Netherlands,Netherlands,2015,MCV2,Industrialized,92,178000,194000,16693074
30643,25468,25468,22537,2015MCV2Niger,Niger,2015,MCV2,WCAR,16,130000,815000,17114761
30644,25578,25578,23069,2015MCV2Norway,Norway,2015,MCV2,Industrialized,91,55000,61000,4953088
30645,25996,25996,23247,2015MCV2Oman,Oman,2015,MCV2,MENA,98,75000,77000,3251108
30646,26414,26414,23465,2015MCV2Pakistan,Pakistan,2015,MCV2,ROSA,54,2791000,5168000,183340592
30656,29890,29890,26476,2015MCV2Rwanda,Rwanda,2015,MCV2,ESAR,87,295000,339000,10293331
30652,28262,28262,25067,2015MCV2Portugal,Portugal,2015,MCV2,Industrialized,95,90000,94000,10557560
30649,27360,27360,24454,2015MCV2Peru,Peru,2015,MCV2,LACR,63,357000,566000,29264318
30650,27624,27624,24682,2015MCV2Philippines,Philippines,2015,MCV2,EAPR,51,1170000,2294000,95570047
30651,27844,27844,24861,2015MCV2Poland,Poland,2015,MCV2,Industrialized,94,344000,366000,38063255
30653,28680,28680,25290,2015MCV2Qatar,Qatar,2015,MCV2,MENA,91,24000,26000,2035871
30654,29054,29054,26105,2015MCV2Romania,Romania,2015,MCV2,CEECIS,80,176000,220000,20147528
30640,24544,24544,21348,2015MCV2Myanmar,Myanmar,2015,MCV2,EAPR,78,710000,911000,50990615
30657,29978,29978,27221,2015MCV2Samoa,Samoa,2015,MCV2,EAPR,48,3000,6000,187469
30655,29472,29472,26299,2015MCV2Russian Federation,Russian Federation,2015,MCV2,CEECIS,97,1625000,1675000,142960868
30648,27052,27052,24245,2015MCV2Paraguay,Paraguay,2015,MCV2,LACR,72,99000,138000,6333976
30639,24280,24280,21007,2015MCV2Morocco,Morocco,2015,MCV2,MENA,95,654000,689000,32781850
30700,4173,4173,2641,2015MCV2Barbados,Barbados,2015,MCV2,LACR,89,3000,3000,283700
30637,23598,23598,20683,2015MCV2Mongolia,Mongolia,2015,MCV2,EAPR,98,72000,73000,2770362
30620,18186,18186,15792,2015MCV2Jordan,Jordan,2015,MCV2,MENA,96,223000,232000,7663131
30658,30352,30352,27593,2015MCV2Sao Tome and Principe,Sao Tome and Principe,2015,MCV2,WCAR,76,5000,6000,184524
30621,18604,18604,15987,2015MCV2Kazakhstan,Kazakhstan,2015,MCV2,CEECIS,98,337000,344000,16557201
30622,19022,19022,16193,2015MCV2Kenya,Kenya,2015,MCV2,ESAR,28,396000,1414000,43178257
30623,19110,19110,16379,2015MCV2Kiribati,Kiribati,2015,MCV2,EAPR,76,2000,3000,104728
30624,19330,19330,16579,2015MCV2Kuwait,Kuwait,2015,MCV2,MENA,96,59000,61000,3168060
30625,19638,19638,17140,2015MCV2Latvia,Latvia,2015,MCV2,Industrialized,92,20000,22000,2059709
30626,20056,20056,17356,2015MCV2Lebanon,Lebanon,2015,MCV2,MENA,63,77000,122000,5202343
30638,24016,24016,20877,2015MCV2Montenegro,Montenegro,2015,MCV2,CEECIS,94,7000,8000,620079
30627,20474,20474,17545,2015MCV2Lesotho,Lesotho,2015,MCV2,ESAR,82,40000,48000,2003787
30629,21266,21266,18059,2015MCV2Lithuania,Lithuania,2015,MCV2,Industrialized,92,25000,28000,3028115
30630,21684,21684,18268,2015MCV2Luxembourg,Luxembourg,2015,MCV2,Industrialized,86,5000,6000,518347
30631,21838,21838,18606,2015MCV2Malawi,Malawi,2015,MCV2,ESAR,8,45000,559000,14962112
30632,21926,21926,18769,2015MCV2Malaysia,Malaysia,2015,MCV2,EAPR,99,482000,487000,28650955
30633,22234,22234,18972,2015MCV2Maldives,Maldives,2015,MCV2,ROSA,99,8000,8000,380495
30634,22498,22498,19307,2015MCV2Malta,Malta,2015,MCV2,Industrialized,91,4000,4000,416268
30635,22850,22850,19864,2015MCV2Mauritius,Mauritius,2015,MCV2,ESAR,96,14000,15000,1252404
30636,23180,23180,20061,2015MCV2Mexico,Mexico,2015,MCV2,LACR,96,2138000,2227000,115695473
30628,20870,20870,17863,2015MCV2Libya,Libya,2015,MCV2,MENA,97,129000,133000,6247439
30659,30462,30462,27764,2015MCV2Saudi Arabia,Saudi Arabia,2015,MCV2,MENA,96,575000,599000,28267685
30696,2787,2787,1725,2015MCV2Austria,Austria,2015,MCV2,Industrialized,88,72000,81000,8429991
30661,30968,30968,28172,2015MCV2Serbia,Serbia,2015,MCV2,CEECIS,86,84000,98000,7234099
30684,39438,39438,33971,2015MCV2United States,United States,2015,MCV2,Industrialized,93,3734000,4016000,311580009
30685,39856,39856,34179,2015MCV2Uruguay,Uruguay,2015,MCV2,LACR,93,43000,46000,3368934
30686,39988,39988,34376,2015MCV2Uzbekistan,Uzbekistan,2015,MCV2,CEECIS,99,600000,606000,29339400
30687,40406,40406,35295,2015MCV2Zambia,Zambia,2015,MCV2,ESAR,47,258000,550000,14023193
30688,81,81,41,2015MCV2Afghanistan,Afghanistan,2015,MCV2,ROSA,39,430000,1103000,31161376
30689,411,411,205,2015MCV2Albania,Albania,2015,MCV2,CEECIS,98,30000,31000,2900401
30690,807,807,413,2015MCV2Algeria,Algeria,2015,MCV2,MENA,99,802000,810000,37383887
30691,1225,1225,776,2015MCV2Angola,Angola,2015,MCV2,ESAR,26,270000,1040000,25107931
30692,1313,1313,941,2015MCV2Antigua and Barbuda,Antigua and Barbuda,2015,MCV2,LACR,84,1000,1000,90409
30693,1621,1621,1121,2015MCV2Argentina,Argentina,2015,MCV2,LACR,87,629000,723000,41733271
30694,2039,2039,1346,2015MCV2Armenia,Armenia,2015,MCV2,CEECIS,97,40000,41000,2884229
30695,2457,2457,1541,2015MCV2Australia,Australia,2015,MCV2,Industrialized,93,293000,315000,22733465
30697,3205,3205,1915,2015MCV2Azerbaijan,Azerbaijan,2015,MCV2,CEECIS,98,141000,144000,9295784
30698,3601,3601,2289,2015MCV2Bahrain,Bahrain,2015,MCV2,MENA,99,20000,20000,1299943
30701,4569,4569,2820,2015MCV2Belarus,Belarus,2015,MCV2,CEECIS,99,106000,107000,9464495
30699,4019,4019,2488,2015MCV2Bangladesh,Bangladesh,2015,MCV2,ROSA,90,2634000,2927000,151007807
30619,17944,17944,15635,2015MCV2Japan,Japan,2015,MCV2,Industrialized,93,1027000,1104000,127833000
30683,39020,39020,33639,2015MCV2United Kingdom,United Kingdom,2015,MCV2,Industrialized,89,740000,831000,63258918
30682,38602,38602,33425,2015MCV2United Arab Emirates,United Arab Emirates,2015,MCV2,MENA,99,96000,97000,8946777
30681,38184,38184,33218,2015MCV2Ukraine,Ukraine,2015,MCV2,CEECIS,57,285000,501000,45706100
30680,37766,37766,32684,2015MCV2Turkmenistan,Turkmenistan,2015,MCV2,CEECIS,99,107000,108000,5174085
30662,31386,31386,28369,2015MCV2Seychelles,Seychelles,2015,MCV2,ESAR,98,2000,2000,87441
30663,31782,31782,28557,2015MCV2Sierra Leone,Sierra Leone,2015,MCV2,WCAR,60,133000,221000,6563240
30664,31870,31870,28720,2015MCV2Singapore,Singapore,2015,MCV2,EAPR,90,40000,44000,5183688
30665,32288,32288,29109,2015MCV2Slovenia,Slovenia,2015,MCV2,Industrialized,96,21000,22000,2052843
30666,32728,32728,29579,2015MCV2South Africa,South Africa,2015,MCV2,ESAR,59,694000,1176000,52004172
30667,33146,33146,29816,2015MCV2Spain,Spain,2015,MCV2,Industrialized,94,454000,483000,46742697
30668,33476,33476,29992,2015MCV2Sri Lanka,Sri Lanka,2015,MCV2,ROSA,99,345000,348000,20398670
30669,33872,33872,30383,2015MCV2Sudan,Sudan,2015,MCV2,MENA,69,815000,1181000,35349681
30660,30858,30858,27992,2015MCV2Senegal,Senegal,2015,MCV2,WCAR,54,264000,490000,13033809
30670,34026,34026,30543,2015MCV2Suriname,Suriname,2015,MCV2,LACR,28,3000,10000,535179
30672,34576,34576,30899,2015MCV2Switzerland,Switzerland,2015,MCV2,Industrialized,87,74000,85000,7912398
30673,34884,34884,31064,2015MCV2Syrian Arab Republic,Syrian Arab Republic,2015,MCV2,MENA,47,197000,419000,21082966
30674,35302,35302,31261,2015MCV2Tajikistan,Tajikistan,2015,MCV2,CEECIS,94,192000,204000,7697510
30675,35720,35720,31442,2015MCV2Thailand,Thailand,2015,MCV2,EAPR,95,744000,783000,67518382
30676,36204,36204,31900,2015MCV2Tonga,Tonga,2015,MCV2,EAPR,85,2000,3000,103562
30677,36556,36556,32100,2015MCV2Trinidad and Tobago,Trinidad and Tobago,2015,MCV2,LACR,79,16000,20000,1336178
30678,36952,36952,32300,2015MCV2Tunisia,Tunisia,2015,MCV2,MENA,98,198000,202000,10741880
30679,37370,37370,32488,2015MCV2Turkey,Turkey,2015,MCV2,CEECIS,86,1142000,1327000,73443863
30671,34158,34158,30714,2015MCV2Sweden,Sweden,2015,MCV2,Industrialized,95,113000,119000,9449213
30618,17548,17548,15454,2015MCV2Jamaica,Jamaica,2015,MCV2,LACR,83,38000,45000,2825929
30539,32287,32287,29109,2015MCV2Slovenia,Slovenia,2015,MCV2,Industrialized,96,21000,22000,2048583
30616,17020,17020,15080,2015MCV2Israel,Israel,2015,MCV2,Industrialized,97,146000,151000,7765800
30555,38183,38183,33218,2015MCV2Ukraine,Ukraine,2015,MCV2,CEECIS,57,285000,501000,45870700
30556,38601,38601,33425,2015MCV2United Arab Emirates,United Arab Emirates,2015,MCV2,MENA,99,96000,97000,8549988
30557,39019,39019,33639,2015MCV2United Kingdom,United Kingdom,2015,MCV2,Industrialized,89,740000,831000,62766365
30558,39437,39437,33971,2015MCV2United States,United States,2015,MCV2,Industrialized,93,3734000,4016000,309326085
30559,39855,39855,34179,2015MCV2Uruguay,Uruguay,2015,MCV2,LACR,93,43000,46000,3359275
30560,39987,39987,34376,2015MCV2Uzbekistan,Uzbekistan,2015,MCV2,CEECIS,99,600000,606000,28562400
30561,40405,40405,35295,2015MCV2Zambia,Zambia,2015,MCV2,ESAR,47,258000,550000,13605984
30562,80,80,41,2015MCV2Afghanistan,Afghanistan,2015,MCV2,ROSA,39,430000,1103000,30117413
30563,410,410,205,2015MCV2Albania,Albania,2015,MCV2,CEECIS,98,30000,31000,2905195
30564,806,806,413,2015MCV2Algeria,Algeria,2015,MCV2,MENA,99,802000,810000,36661444
30565,1224,1224,776,2015MCV2Angola,Angola,2015,MCV2,ESAR,26,270000,1040000,24220661
30566,1312,1312,941,2015MCV2Antigua and Barbuda,Antigua and Barbuda,2015,MCV2,LACR,84,1000,1000,89253
30567,1620,1620,1121,2015MCV2Argentina,Argentina,2015,MCV2,LACR,87,629000,723000,41261490
30568,2038,2038,1346,2015MCV2Armenia,Armenia,2015,MCV2,CEECIS,97,40000,41000,2876538
30569,2456,2456,1541,2015MCV2Australia,Australia,2015,MCV2,Industrialized,93,293000,315000,22340024
30570,2786,2786,1725,2015MCV2Austria,Austria,2015,MCV2,Industrialized,88,72000,81000,8391643
30571,3204,3204,1915,2015MCV2Azerbaijan,Azerbaijan,2015,MCV2,CEECIS,98,141000,144000,9173082
30554,37765,37765,32684,2015MCV2Turkmenistan,Turkmenistan,2015,MCV2,CEECIS,99,107000,108000,5087213
30553,37369,37369,32488,2015MCV2Turkey,Turkey,2015,MCV2,CEECIS,86,1142000,1327000,72326988
30552,36951,36951,32300,2015MCV2Tunisia,Tunisia,2015,MCV2,MENA,98,198000,202000,10635244
30551,36555,36555,32100,2015MCV2Trinidad and Tobago,Trinidad and Tobago,2015,MCV2,LACR,79,16000,20000,1328147
30534,30857,30857,27992,2015MCV2Senegal,Senegal,2015,MCV2,WCAR,54,264000,490000,12678148
30702,4987,4987,3012,2015MCV2Belgium,Belgium,2015,MCV2,Industrialized,85,108000,127000,11106932
30533,30461,30461,27764,2015MCV2Saudi Arabia,Saudi Arabia,2015,MCV2,MENA,96,575000,599000,27421461
30535,30967,30967,28172,2015MCV2Serbia,Serbia,2015,MCV2,CEECIS,86,84000,98000,7291436
30536,31385,31385,28369,2015MCV2Seychelles,Seychelles,2015,MCV2,ESAR,98,2000,2000,89770
30537,31781,31781,28557,2015MCV2Sierra Leone,Sierra Leone,2015,MCV2,WCAR,60,133000,221000,6415634
30538,31869,31869,28720,2015MCV2Singapore,Singapore,2015,MCV2,EAPR,90,40000,44000,5076732
30540,32727,32727,29579,2015MCV2South Africa,South Africa,2015,MCV2,ESAR,59,694000,1176000,51216964
30572,3600,3600,2289,2015MCV2Bahrain,Bahrain,2015,MCV2,MENA,99,20000,20000,1278151
30541,33145,33145,29816,2015MCV2Spain,Spain,2015,MCV2,Industrialized,94,454000,483000,46576897
30543,33871,33871,30383,2015MCV2Sudan,Sudan,2015,MCV2,MENA,69,815000,1181000,34545013
30544,34025,34025,30543,2015MCV2Suriname,Suriname,2015,MCV2,LACR,28,3000,10000,529131
30545,34157,34157,30714,2015MCV2Sweden,Sweden,2015,MCV2,Industrialized,95,113000,119000,9378126
30546,34575,34575,30899,2015MCV2Switzerland,Switzerland,2015,MCV2,Industrialized,87,74000,85000,7824909
30547,34883,34883,31064,2015MCV2Syrian Arab Republic,Syrian Arab Republic,2015,MCV2,MENA,47,197000,419000,21362529
30548,35301,35301,31261,2015MCV2Tajikistan,Tajikistan,2015,MCV2,CEECIS,94,192000,204000,7527394
30549,35719,35719,31442,2015MCV2Thailand,Thailand,2015,MCV2,EAPR,95,744000,783000,67195028
30550,36203,36203,31900,2015MCV2Tonga,Tonga,2015,MCV2,EAPR,85,2000,3000,103986
30542,33475,33475,29992,2015MCV2Sri Lanka,Sri Lanka,2015,MCV2,ROSA,99,345000,348000,20261737
30573,4018,4018,2488,2015MCV2Bangladesh,Bangladesh,2015,MCV2,ROSA,90,2634000,2927000,149273778
30574,4172,4172,2641,2015MCV2Barbados,Barbados,2015,MCV2,LACR,89,3000,3000,282987
30575,4568,4568,2820,2015MCV2Belarus,Belarus,2015,MCV2,CEECIS,99,106000,107000,9473172
30598,11190,11190,9542,2015MCV2Ecuador,Ecuador,2015,MCV2,LACR,76,237000,312000,15243883
30599,11410,11410,9943,2015MCV2El Salvador,El Salvador,2015,MCV2,LACR,88,103000,117000,6210568
30600,11762,11762,10274,2015MCV2Eritrea,Eritrea,2015,MCV2,ESAR,88,90000,103000,3213972
30601,11850,11850,10424,2015MCV2Estonia,Estonia,2015,MCV2,Industrialized,92,11000,12000,1327439
30602,12268,12268,10615,2015MCV2Eswatini,Eswatini,2015,MCV2,ESAR,83,24000,29000,1072032
30603,12642,12642,10942,2015MCV2Fiji,Fiji,2015,MCV2,EAPR,94,17000,18000,863449
30604,13016,13016,11314,2015MCV2France,France,2015,MCV2,Industrialized,79,616000,779000,65342780
30605,13214,13214,11865,2015MCV2Georgia,Georgia,2015,MCV2,CEECIS,91,50000,54000,3756441
30597,11014,11014,8993,2015MCV2Djibouti,Djibouti,2015,MCV2,MENA,82,16000,20000,853674
30606,13610,13610,12056,2015MCV2Germany,Germany,2015,MCV2,Industrialized,93,646000,695000,80274983
30608,14138,14138,12437,2015MCV2Greece,Greece,2015,MCV2,Industrialized,83,87000,105000,11104899
30609,14402,14402,12615,2015MCV2Grenada,Grenada,2015,MCV2,LACR,89,2000,2000,106796
30610,14842,14842,13286,2015MCV2Guyana,Guyana,2015,MCV2,LACR,95,14000,14000,752028
30611,15326,15326,13850,2015MCV2Hungary,Hungary,2015,MCV2,Industrialized,99,95000,96000,9971727
30612,15744,15744,14025,2015MCV2Iceland,Iceland,2015,MCV2,Industrialized,94,4000,4000,319014
30613,16096,16096,14196,2015MCV2India,India,2015,MCV2,ROSA,69,16489000,23897000,1250288729
30614,16272,16272,14350,2015MCV2Indonesia,Indonesia,2015,MCV2,EAPR,31,1426000,4600000,245116206
30615,16624,16624,14708,2015MCV2Iraq,Iraq,2015,MCV2,MENA,76,795000,1046000,30725300
30607,13984,13984,12251,2015MCV2Ghana,Ghana,2015,MCV2,WCAR,63,497000,790000,25387710
30617,17416,17416,15281,2015MCV2Italy,Italy,2015,MCV2,Industrialized,83,467000,562000,59379449
30596,10618,10618,8818,2015MCV2Denmark,Denmark,2015,MCV2,Industrialized,80,52000,65000,5570572
30594,10046,10046,7954,2015MCV2Cuba,Cuba,2015,MCV2,LACR,99,119000,120000,11236670
30576,4986,4986,3012,2015MCV2Belgium,Belgium,2015,MCV2,Industrialized,85,108000,127000,11038264
30577,5272,5272,3196,2015MCV2Belize,Belize,2015,MCV2,LACR,95,7000,8000,330237
30578,5580,5580,3557,2015MCV2Bhutan,Bhutan,2015,MCV2,ROSA,94,12000,12000,693298
30579,5822,5822,3930,2015MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2015,MCV2,CEECIS,88,33000,38000,3661175
30580,6240,6240,4121,2015MCV2Botswana,Botswana,2015,MCV2,ESAR,80,43000,54000,2015402
30581,6372,6372,4295,2015MCV2Brazil,Brazil,2015,MCV2,LACR,80,2326000,2908000,197514534
30582,6790,6790,4537,2015MCV2Brunei Darussalam,Brunei Darussalam,2015,MCV2,EAPR,97,7000,7000,393688
30583,7208,7208,4750,2015MCV2Bulgaria,Bulgaria,2015,MCV2,CEECIS,87,55000,63000,7348328
30595,10354,10354,8156,2015MCV2Cyprus,Cyprus,2015,MCV2,Industrialized,88,12000,13000,1124833
30584,7626,7626,4963,2015MCV2Burkina Faso,Burkina Faso,2015,MCV2,WCAR,50,316000,633000,16081911
30586,7868,7868,5300,2015MCV2Cabo Verde,Cabo Verde,2015,MCV2,WCAR,95,10000,11000,498856
30587,8044,8044,5474,2015MCV2Cambodia,Cambodia,2015,MCV2,EAPR,61,217000,356000,14541423
30588,8198,8198,5797,2015MCV2Canada,Canada,2015,MCV2,Industrialized,86,339000,394000,34339328
30589,8352,8352,6292,2015MCV2Chile,Chile,2015,MCV2,LACR,89,220000,248000,17233576
30590,8682,8682,6481,2015MCV2China,China,2015,MCV2,EAPR,99,17256000,17430000,1344130000
30591,8990,8990,6663,2015MCV2Colombia,Colombia,2015,MCV2,LACR,86,636000,739000,45663099
30592,9408,9408,7386,2015MCV2Costa Rica,Costa Rica,2015,MCV2,LACR,90,64000,71000,4633086
30593,9650,9650,7764,2015MCV2Croatia,Croatia,2015,MCV2,CEECIS,96,42000,43000,4280622
30585,7736,7736,5138,2015MCV2Burundi,Burundi,2015,MCV2,ESAR,65,242000,372000,8958406
30703,5273,5273,3196,2015MCV2Belize,Belize,2015,MCV2,LACR,95,7000,8000,338000
30865,16098,16098,14196,2015MCV2India,India,2015,MCV2,ROSA,69,16489000,23897000,1280846129
30705,5823,5823,3930,2015MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2015,MCV2,CEECIS,88,33000,38000,3604972
30815,412,412,205,2015MCV2Albania,Albania,2015,MCV2,CEECIS,98,30000,31000,2895092
30816,808,808,413,2015MCV2Algeria,Algeria,2015,MCV2,MENA,99,802000,810000,38140132
30817,1226,1226,776,2015MCV2Angola,Angola,2015,MCV2,ESAR,26,270000,1040000,26015780
30818,1314,1314,941,2015MCV2Antigua and Barbuda,Antigua and Barbuda,2015,MCV2,LACR,84,1000,1000,91516
30819,1622,1622,1121,2015MCV2Argentina,Argentina,2015,MCV2,LACR,87,629000,723000,42202935
30820,2040,2040,1346,2015MCV2Armenia,Armenia,2015,MCV2,CEECIS,97,40000,41000,2897584
30821,2458,2458,1541,2015MCV2Australia,Australia,2015,MCV2,Industrialized,93,293000,315000,23128129
30822,2788,2788,1725,2015MCV2Austria,Austria,2015,MCV2,Industrialized,88,72000,81000,8479823
30823,3206,3206,1915,2015MCV2Azerbaijan,Azerbaijan,2015,MCV2,CEECIS,98,141000,144000,9416801
30824,3602,3602,2289,2015MCV2Bahrain,Bahrain,2015,MCV2,MENA,99,20000,20000,1315029
30825,4020,4020,2488,2015MCV2Bangladesh,Bangladesh,2015,MCV2,ROSA,90,2634000,2927000,152764676
30826,4174,4174,2641,2015MCV2Barbados,Barbados,2015,MCV2,LACR,89,3000,3000,284296
30827,4570,4570,2820,2015MCV2Belarus,Belarus,2015,MCV2,CEECIS,99,106000,107000,9465997
30828,4988,4988,3012,2015MCV2Belgium,Belgium,2015,MCV2,Industrialized,85,108000,127000,11159407
30829,5274,5274,3196,2015MCV2Belize,Belize,2015,MCV2,LACR,95,7000,8000,345715
30830,5582,5582,3557,2015MCV2Bhutan,Bhutan,2015,MCV2,ROSA,94,12000,12000,710238
30831,5824,5824,3930,2015MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2015,MCV2,CEECIS,88,33000,38000,3542605
30814,82,82,41,2015MCV2Afghanistan,Afghanistan,2015,MCV2,ROSA,39,430000,1103000,32269589
30813,40407,40407,35295,2015MCV2Zambia,Zambia,2015,MCV2,ESAR,47,258000,550000,14465121
30812,39989,39989,34376,2015MCV2Uzbekistan,Uzbekistan,2015,MCV2,CEECIS,99,600000,606000,29774500
30811,39857,39857,34179,2015MCV2Uruguay,Uruguay,2015,MCV2,LACR,93,43000,46000,3378974
30793,33147,33147,29816,2015MCV2Spain,Spain,2015,MCV2,Industrialized,94,454000,483000,46773055
30794,33477,33477,29992,2015MCV2Sri Lanka,Sri Lanka,2015,MCV2,ROSA,99,345000,348000,20425000
30795,33873,33873,30383,2015MCV2Sudan,Sudan,2015,MCV2,MENA,69,815000,1181000,36193783
30796,34027,34027,30543,2015MCV2Suriname,Suriname,2015,MCV2,LACR,28,3000,10000,541245
30797,34159,34159,30714,2015MCV2Sweden,Sweden,2015,MCV2,Industrialized,95,113000,119000,9519374
30798,34577,34577,30899,2015MCV2Switzerland,Switzerland,2015,MCV2,Industrialized,87,74000,85000,7996861
30799,34885,34885,31064,2015MCV2Syrian Arab Republic,Syrian Arab Republic,2015,MCV2,MENA,47,197000,419000,20442541
30800,35303,35303,31261,2015MCV2Tajikistan,Tajikistan,2015,MCV2,CEECIS,94,192000,204000,7874835
30832,6242,6242,4121,2015MCV2Botswana,Botswana,2015,MCV2,ESAR,80,43000,54000,2062536
30801,35721,35721,31442,2015MCV2Thailand,Thailand,2015,MCV2,EAPR,95,744000,783000,67835957
30803,36557,36557,32100,2015MCV2Trinidad and Tobago,Trinidad and Tobago,2015,MCV2,LACR,79,16000,20000,1344817
30804,36953,36953,32300,2015MCV2Tunisia,Tunisia,2015,MCV2,MENA,98,198000,202000,10847002
30805,37371,37371,32488,2015MCV2Turkey,Turkey,2015,MCV2,CEECIS,86,1142000,1327000,74653016
30806,37767,37767,32684,2015MCV2Turkmenistan,Turkmenistan,2015,MCV2,CEECIS,99,107000,108000,5267900
30807,38185,38185,33218,2015MCV2Ukraine,Ukraine,2015,MCV2,CEECIS,57,285000,501000,45593300
30808,38603,38603,33425,2015MCV2United Arab Emirates,United Arab Emirates,2015,MCV2,MENA,99,96000,97000,9141596
30809,39021,39021,33639,2015MCV2United Kingdom,United Kingdom,2015,MCV2,Industrialized,89,740000,831000,63700300
30810,39439,39439,33971,2015MCV2United States,United States,2015,MCV2,Industrialized,93,3734000,4016000,313874218
30802,36205,36205,31900,2015MCV2Tonga,Tonga,2015,MCV2,EAPR,85,2000,3000,102737
30792,32729,32729,29579,2015MCV2South Africa,South Africa,2015,MCV2,ESAR,59,694000,1176000,52834005
30833,6374,6374,4295,2015MCV2Brazil,Brazil,2015,MCV2,LACR,80,2326000,2908000,201035903
30835,7210,7210,4750,2015MCV2Bulgaria,Bulgaria,2015,MCV2,CEECIS,87,55000,63000,7265115
30858,13612,13612,12056,2015MCV2Germany,Germany,2015,MCV2,Industrialized,93,646000,695000,80645605
30859,13986,13986,12251,2015MCV2Ghana,Ghana,2015,MCV2,WCAR,63,497000,790000,26607642
30860,14140,14140,12437,2015MCV2Greece,Greece,2015,MCV2,Industrialized,83,87000,105000,10965211
30861,14404,14404,12615,2015MCV2Grenada,Grenada,2015,MCV2,LACR,89,2000,2000,108170
30862,14844,14844,13286,2015MCV2Guyana,Guyana,2015,MCV2,LACR,95,14000,14000,759285
30863,15328,15328,13850,2015MCV2Hungary,Hungary,2015,MCV2,Industrialized,99,95000,96000,9893082
30864,15746,15746,14025,2015MCV2Iceland,Iceland,2015,MCV2,Industrialized,94,4000,4000,323764
30866,16274,16274,14350,2015MCV2Indonesia,Indonesia,2015,MCV2,EAPR,31,1426000,4600000,251806402
30867,16626,16626,14708,2015MCV2Iraq,Iraq,2015,MCV2,MENA,76,795000,1046000,33157050
30868,17022,17022,15080,2015MCV2Israel,Israel,2015,MCV2,Industrialized,97,146000,151000,8059500
30869,17418,17418,15281,2015MCV2Italy,Italy,2015,MCV2,Industrialized,83,467000,562000,60233948
30870,17550,17550,15454,2015MCV2Jamaica,Jamaica,2015,MCV2,LACR,83,38000,45000,2858709
30871,17946,17946,15635,2015MCV2Japan,Japan,2015,MCV2,Industrialized,93,1027000,1104000,127445000
30872,18188,18188,15792,2015MCV2Jordan,Jordan,2015,MCV2,MENA,96,223000,232000,8520420
30873,18606,18606,15987,2015MCV2Kazakhstan,Kazakhstan,2015,MCV2,CEECIS,98,337000,344000,17035550
